#time,accel_x,accel_y,accel_z
7843.551056,-296.082377,15840.407159,-74311.263306
7843.553714,-18357.107362,4441.235652,-77069.207099
7843.556372,-444.123565,7402.059420,-78754.617194
7843.559030,9030.512492,9178.553681,-77682.083497
7843.561688,592.164754,-3552.988522,-79980.369991
7843.564346,9178.553681,3256.906145,-75843.454302
7843.567004,19689.478057,15692.365970,-70480.785816
7843.569663,24574.837274,-6661.853478,-71400.100414
7843.572321,-5181.441594,3552.988522,-75996.673402
7843.574979,3997.112087,10658.965565,-80746.465489
7843.577637,-7846.182985,3552.988522,-82125.437386
7843.580295,-8734.430116,5773.606348,-76915.987999
7843.582953,4737.318029,-592.164754,-72166.195912
7843.585611,13175.665768,12139.377449,-70021.128517
7843.588269,10066.800811,2516.700203,-74004.825107
7843.590928,1036.288319,14063.912898,-79980.369991
7843.593586,-10658.965565,21169.889941,-80593.246390
7843.596244,-26647.413912,-8586.388927,-79520.712692
7843.598902,-1776.494261,-2072.576638,-73391.948708
7843.601560,17468.860231,-1036.288319,-74158.044206
7843.604218,6809.894666,4145.153275,-78141.740796
7843.606876,9326.594869,9622.677246,-75537.016103
7843.609534,14359.995275,8882.471304,-71246.881314
7843.612193,1332.370696,4737.318029,-73698.386908
7843.614851,-4589.276840,10807.006753,-78141.740796
7843.617509,11695.253884,5181.441594,-77069.207099
7843.620167,22058.137072,1184.329507,-74770.920605
7843.622825,5477.523971,3256.906145,-76609.549800
7843.625483,10510.924376,14508.036463,-74924.139704
7843.628141,-1036.288319,10214.842000,-75537.016103
7843.630799,-12435.459826,4589.276840,-76303.111601
7843.633322,5329.482782,3849.070898,-76456.330700
7843.635844,7846.182985,9918.759623,-76303.111601
7843.638366,-2368.659014,-2516.700203,-78448.178995
7843.640888,12583.501014,-1184.329507,-74311.263306
7843.643410,24722.878463,3701.029710,-72472.634111
7843.645933,24278.754898,-444.123565,-74617.701505
7843.648455,-1480.411884,20133.601622,-75230.577904
7843.650977,-20133.601622,-1924.535449,-79214.274493
7843.653499,4293.194464,2516.700203,-76609.549800
7843.656022,888.247130,10658.965565,-76609.549800
7843.658544,-14952.160028,-7994.224174,-77069.207099
7843.661066,-1924.535449,-5625.565159,-75996.673402
7843.663588,29312.155303,1036.288319,-74158.044206
7843.666110,16284.530724,13767.830521,-75690.235202
7843.668633,-22798.343014,6661.853478,-78294.959896
7843.671155,-12287.418637,-9030.512492,-77528.864398
7843.673677,7550.100608,-3997.112087,-73698.386908
7843.676199,20429.683999,2368.659014,-74617.701505
