#time,accel_x,accel_y,accel_z
11173.020293,-740.205942,4737.318029,-75843.454302
11173.022831,-1480.411884,5033.400406,-75996.673402
11173.025369,-1628.453072,4589.276840,-75996.673402
11173.027908,-1480.411884,4737.318029,-75537.016103
11173.030446,-740.205942,4589.276840,-76303.111601
11173.032985,5773.606348,6365.771101,-74158.044206
11173.035523,16728.654289,-6513.812290,-71859.757712
11173.038061,16284.530724,-6957.935855,-70787.224015
11173.040600,-296.082377,7254.018232,-75383.797003
11173.043138,-2220.617826,-1184.329507,-76915.987999
11173.045677,2368.659014,-13027.624579,-76762.768900
11173.048215,-148.041188,3701.029710,-77069.207099
11173.050753,4441.235652,9622.677246,-75843.454302
11173.053292,7402.059420,-1480.411884,-76915.987999
11173.055830,-9030.512492,-1628.453072,-77528.864398
11173.058368,-11547.212695,30348.443622,-75996.673402
11173.060907,9770.718434,4885.359217,-74464.482406
11173.063445,21910.095883,-12583.501014,-73545.167808
11173.065984,15248.242405,-3849.070898,-76149.892501
11173.068522,4589.276840,2220.617826,-77222.426198
11173.071060,-9622.677246,12879.583391,-73391.948708
11173.073599,-10658.965565,15840.407159,-72932.291410
11173.076137,-9030.512492,10510.924376,-74004.825107
11173.078676,-1332.370696,3997.112087,-76303.111601
11173.081214,3849.070898,6809.894666,-75996.673402
11173.083752,15100.201217,-8586.388927,-74924.139704
11173.086291,-7402.059420,-2368.659014,-76303.111601
11173.088829,-22206.178260,21021.848753,-75996.673402
11173.091368,-10955.047942,15396.283594,-74770.920605
11173.093906,-5329.482782,-888.247130,-75537.016103
11173.096444,20133.601622,4293.194464,-72012.976812
11173.098983,22354.219448,1036.288319,-70480.785816
11173.101521,15396.283594,11251.130318,-71859.757712
11173.104060,-2516.700203,5625.565159,-73698.386908
11173.106598,-13767.830521,-2368.659014,-78141.740796
11173.109136,444.123565,11103.089130,-76303.111601
11173.111675,-6513.812290,10066.800811,-77528.864398
11173.114213,-6365.771101,4737.318029,-77375.645298
11173.116752,-13175.665768,5773.606348,-77069.207099
11173.119297,-24278.754898,30940.608376,-73851.606007
11173.121842,-3701.029710,15396.283594,-73545.167808
11173.124387,10066.800811,-10955.047942,-74158.044206
11173.126932,18653.189738,-11843.295072,-76456.330700
11173.129478,-4441.235652,14359.995275,-77528.864398
11173.132023,-11991.336260,6513.812290,-76303.111601
11173.134568,-14211.954086,-7254.018232,-74924.139704
11173.137113,-4885.359217,14508.036463,-73391.948708
11173.139659,7105.977043,12287.418637,-74924.139704
11173.142204,25315.043216,-13915.871710,-76303.111601
11173.144749,-12879.583391,-8734.430116,-78448.178995
11173.147294,-33457.308578,29460.196492,-76303.111601
11173.149839,-10807.006753,15840.407159,-72472.634111
11173.152385,-1184.329507,-19985.560434,-76303.111601
11173.154930,-3552.988522,6513.812290,-77528.864398
11173.157475,4441.235652,-1924.535449,-78907.836294
11173.160020,-6069.688724,12879.583391,-75996.673402
11173.162566,27387.619854,13323.706956,-71859.757712
11173.165111,27683.702231,-14359.995275,-73238.729609
11173.167656,-2516.700203,10066.800811,-75537.016103
11173.170201,-9770.718434,24278.754898,-75077.358804
11173.172746,5033.400406,-15692.365970,-76609.549800
11173.175292,-7254.018232,-7994.224174,-78754.617194
11173.177837,-9178.553681,17320.819043,-76915.987999
11173.180382,4145.153275,-444.123565,-74311.263306
11173.182927,7994.224174,-2072.576638,-74924.139704
11173.185473,-740.205942,15100.201217,-75843.454302
11173.188018,4293.194464,-740.205942,-78294.959896
11173.190563,-6069.688724,5477.523971,-74924.139704
11173.193108,-10066.800811,2220.617826,-75230.577904
11173.195653,-23538.548956,740.205942,-81512.560987
11173.198199,-25611.125593,20873.807564,-82431.875585
11173.200721,-6809.894666,11991.336260,-76149.892501
11173.203243,-4145.153275,-3108.864956,-73238.729609
11173.205765,-13619.789333,1924.535449,-75383.797003
11173.208287,-19541.436869,11251.130318,-79214.274493
11173.210809,9030.512492,-3108.864956,-77528.864398
11173.213331,14804.118840,-10955.047942,-76149.892501
11173.215853,1924.535449,13175.665768,-74924.139704
11173.218375,3701.029710,5477.523971,-74311.263306
11173.220897,15988.448347,6957.935855,-72625.853210
11173.223419,14359.995275,-3404.947333,-74464.482406
11173.225941,-4145.153275,11251.130318,-77375.645298
11173.228463,3849.070898,-2368.659014,-76915.987999
11173.230985,-148.041188,-6809.894666,-75690.235202
11173.233507,-12583.501014,8290.306550,-76303.111601
