#time,accel_x,accel_y,accel_z
10374.371292,-6365.771101,2812.782580,-76303.111601
10374.373873,-6365.771101,1924.535449,-75690.235202
10374.376455,-6217.729913,1628.453072,-76456.330700
10374.379036,-7254.018232,2220.617826,-75996.673402
10374.381617,-6957.935855,1036.288319,-76149.892501
10374.384198,-6217.729913,3404.947333,-76149.892501
10374.386780,-6513.812290,1628.453072,-76303.111601
10374.389361,-7550.100608,-4293.194464,-76609.549800
10374.391942,7698.141797,296.082377,-76762.768900
10374.394523,-2812.782580,6809.894666,-74770.920605
10374.397105,-17912.983796,-14804.118840,-74158.044206
10374.399692,-28423.908173,-13027.624579,-74924.139704
10374.402280,-6661.853478,-740.205942,-75843.454302
10374.404868,9918.759623,2072.576638,-77222.426198
10374.407456,-6809.894666,12139.377449,-76609.549800
10374.410044,-34493.596897,1184.329507,-74924.139704
10374.412631,-20133.601622,-10658.965565,-75077.358804
10374.415219,7105.977043,4293.194464,-76609.549800
10374.417807,1776.494261,-592.164754,-76915.987999
10374.420395,-296.082377,-14508.036463,-75843.454302
10374.422983,7254.018232,11547.212695,-76915.987999
10374.425570,-10066.800811,7994.224174,-76915.987999
10374.428158,-25759.166782,-6661.853478,-77222.426198
10374.430746,-11103.089130,8882.471304,-76609.549800
10374.433334,7105.977043,-740.205942,-75077.358804
10374.435922,-1480.411884,1628.453072,-74464.482406
10374.438509,16580.613101,2516.700203,-76762.768900
10374.441097,4885.359217,9622.677246,-76609.549800
10374.443685,-8882.471304,7550.100608,-76609.549800
10374.446273,-11251.130318,4737.318029,-75537.016103
10374.448860,-8734.430116,1332.370696,-74770.920605
10374.451448,-10362.883188,296.082377,-78448.178995
10374.454036,-2368.659014,5477.523971,-77069.207099
10374.456624,3256.906145,5773.606348,-77682.083497
10374.459212,-12287.418637,12435.459826,-77222.426198
10374.461799,-21910.095883,4885.359217,-75077.358804
10374.464387,-29460.196492,-6661.853478,-76303.111601
10374.466975,-6957.935855,6069.688724,-75537.016103
10374.469563,-4145.153275,5033.400406,-77069.207099
10374.472151,-2812.782580,5329.482782,-77835.302597
10374.474738,-5329.482782,7698.141797,-76609.549800
10374.477326,1924.535449,9326.594869,-74464.482406
